1,2,3,4,5,6,7,8,9
8.42,9.71,445,20.3,1.55,1.77,6.73,1140,0.045
8.43,9.6,443.2,18.6,1.51,1.77,6.73,1140,0.048
8.43,9.73,444.2,20.4,1.98,1.81,6.73,1140,0.049
8.45,9.82,444.6,19.7,1.55,1.76,6.73,1140,0.046
8.45,9.78,446.7,22.3,1.68,1.78,6.73,1140,0.046
8.44,9.6,445.4,20.1,1.83,1.72,6.69,1060,0.054
8.44,9.67,446.7,21,1.55,1.72,6.69,1060,0.072
8.45,9.83,449.6,20.2,1.96,1.72,6.69,1060,0.071
8.5,9.97,448,21.9,1.77,1.73,6.69,1060,0.065
8.46,9.9,448.4,22.1,1.6,1.74,6.69,1060,0.06
8.45,9.76,449.4,21.7,1.87,1.76,6.67,976,0.069
8.46,9.81,448,20.2,1.89,1.69,6.67,976,0.07
8.5,10.11,449.8,20.3,1.9,1.72,6.67,976,0.073
8.54,10.16,447.2,22.1,1.78,1.74,6.67,976,0.071
8.5,10,448.7,23,1.63,1.73,6.67,976,0.062
8.5,9.92,448.8,22.6,1.63,1.7,6.67,955,0.057
8.47,9.86,450,21.8,1.58,1.73,6.67,955,0.068
8.52,10.05,450.6,20.4,1.74,1.69,6.67,955,0.077
8.54,10.2,450,20.6,1.62,1.69,6.67,955,0.074
8.5,9.96,450,21.9,1.97,1.7,6.67,955,0.063
8.5,9.89,451.1,22.8,1.36,1.71,6.715,925,0.062
8.5,9.8,448.4,21.7,1.74,1.69,6.715,925,0.071
8.53,10.18,451.3,21.4,1.79,1.71,6.715,925,0.079
8.59,10.23,450.1,22.1,1.9,1.71,6.715,925,0.08
8.55,10,451.7,22.8,1.9,1.72,6.715,925,0.079
8.5,9.81,455.6,22.4,1.55,1.67,6.72,1053.5,0.083
8.5,9.83,453.8,21,1.73,1.67,6.72,1053.5,0.084
8.55,10.16,453.3,21.2,1.86,1.72,6.72,1053.5,0.081
8.6,10.42,454,21.6,1.78,1.73,6.72,1053.5,0.082
8.55,10.11,456.8,22.2,1.7,1.74,6.72,1053.5,0.089
8.51,9.96,457.2,23.4,1.47,1.71,6.66,1260,0.083
8.5,10,458.8,23.9,1.46,1.69,6.66,1260,0.083
8.61,10.5,456.3,24,1.89,1.74,6.66,1260,0.082
8.57,10.2,458.9,25.6,1.44,1.71,6.66,1260,0.073
8.55,9.92,455.3,25.1,2.06,1.72,6.59,1260,0.065
8.54,9.98,457.9,26.1,1.59,1.7,6.59,1260,0.073
8.59,10.45,456.9,23,1.78,1.69,6.59,1260,0.077
8.66,10.55,451.6,42,1.77,1.72,6.59,1260,0.078
8.61,10.18,455.3,37.5,1.6,1.7,6.59,1260,0.07
8.58,9.89,453.1,35.4,1.82,1.75,6.63,1275,0.063
8.59,9.94,456.8,24.2,1.85,1.69,6.63,1275,0.067
8.64,10.25,454.5,21.5,1.82,1.71,6.63,1275,0.075
8.6,9.96,455.1,25.3,1.71,1.75,6.63,1275,0.066
8.55,9.79,455,27.1,1.67,1.76,6.695,1135,0.057
8.54,9.75,454.6,24.9,1.48,1.75,6.695,1135,0.066
8.55,9.83,452.4,21.8,1.77,1.77,6.695,1135,0.073
8.57,9.88,454.9,27.2,2.25,1.76,6.695,1135,0.075
8.52,9.65,454.4,26.9,1.75,1.74,6.695,1135,0.072
8.5,9.6,455.3,27.6,1.85,1.75,6.66,1050,0.057
8.51,9.56,454.9,23.8,1.56,1.73,6.66,1050,0.062
8.54,9.69,455,23.7,1.5,1.72,6.66,1050,0.076
8.53,9.71,455.4,22.1,2.06,1.73,6.66,1050,0.074
8.51,9.53,454,24.5,1.48,1.73,6.66,1050,0.07
8.5,9.44,453.7,22.4,2.08,1.72,6.635,1060,0.064
8.48,9.4,455.1,22.3,1.82,1.7,6.635,1060,0.071
8.5,9.45,454.9,22.5,1.82,1.69,6.635,1060,0.07
8.47,9.32,452.1,19.7,1.66,1.69,6.635,1060,0.066
8.48,9.27,453.2,20.4,1.96,1.71,6.655,1065,0.066
8.45,9.26,452.3,18.4,1.97,1.68,6.655,1065,0.088
8.47,9.28,451.1,16.1,2.04,1.69,6.655,1065,0.108
8.48,9.29,451.4,17.7,1.66,1.69,6.655,1065,0.099
8.49,9.17,451.3,18.8,1.34,1.71,6.655,1065,0.08
8.47,9.13,452.4,20.6,1.49,1.7,6.77,1070,0.06
8.47,9.1,451.1,17.2,2.01,1.7,6.77,1070,0.055
8.39,9.15,456.2,22.2,1.74,1.72,6.77,1070,0.051
8.43,9.14,454.5,12.4,1.84,1.75,6.77,1070,0.048
8.43,9.06,458.6,12,2.02,1.76,6.77,1070,0.047
8.43,9.02,458.1,14.2,1.35,1.75,6.995,1430,0.049
8.44,8.98,458,13.9,1.59,1.75,6.995,1430,0.048
8.44,9.07,459.1,13.8,1.76,1.7,6.995,1430,0.049
8.45,9.08,459.6,14.2,1.98,1.68,6.995,1430,0.049
8.45,9.04,458.1,17,1.36,1.68,6.995,1430,0.049
8.44,9,456,19,1.6,1.69,7.3165,2320,0.051
8.44,8.95,458.2,16.3,1.5,1.67,7.3165,2320,0.054
8.44,8.97,457.8,15.8,1.98,1.65,7.3165,2320,0.054
8.45,9.02,456.8,16.8,1.7,1.69,7.3165,2320,0.057
8.43,8.97,457.9,16.5,1.77,1.68,7.3165,2320,0.057
8.42,9.05,462,17.7,1.78,1.7,7.7505,2945,0.054
8.41,9.14,463.4,17.5,1.66,1.67,7.7505,2945,0.056
8.42,9.24,464.7,18.4,2.07,1.66,7.7505,2945,0.057
8.42,9.22,463,15.7,1.6,1.62,7.7505,2945,0.053
8.44,9.17,462.2,15.4,1.86,1.67,7.7505,2945,0.052
8.43,9.13,461.2,15.8,1.63,1.66,8.158,4250,0.048
8.44,9.13,458.7,17.1,2.01,1.64,8.158,4250,0.051
8.45,9.16,459.6,17.6,1.84,1.7,8.158,4250,0.052
8.42,9.19,458.6,17.8,1.39,1.62,8.158,4250,0.047
8.45,9.04,460.5,16.6,1.67,1.68,8.158,4250,0.051
8.46,9.08,459.7,16.8,1.43,1.65,8.54,5790,0.049
8.42,9.09,460.3,17.6,1.74,1.66,8.54,5790,0.048
8.42,9.12,460.5,15.7,1.56,1.68,8.54,5790,0.05
8.44,9.04,458.7,16.1,1.7,1.66,8.54,5790,0.058
8.41,8.96,460.3,14.3,1.32,1.68,8.995,6930,0.061
8.38,9.02,459.3,14.4,1.63,1.69,8.995,6930,0.065
8.41,8.98,457.9,14.9,1.28,1.68,8.995,6930,0.071
8.43,9.03,457.7,14.4,1.7,1.67,8.995,6930,0.082
8.39,9.08,458.6,15.5,1.77,1.67,8.995,6930,0.076
8.38,9.07,459.4,16,1.36,1.69,9.424,8265,0.069
8.39,9.02,457.4,15.3,0.25,1.68,9.424,8265,0.005
8.39,9.04,457.3,16.8,1.67,1.72,9.424,8265,0.085
8.4,9.03,456.4,16.6,1.36,1.73,9.424,8265,0.083
8.38,9,457.1,14.9,1.45,1.72,9.424,8265,0.077
8.37,8.96,455.7,16.3,2.3,1.73,9.7455,8735,0.062
8.4,8.95,453.6,16.8,0.46,1.72,9.7455,8735,0.071
8.38,9.02,450.4,19.4,1.67,1.72,9.7455,8735,0.076
8.38,9.02,450.6,19.1,1.71,1.75,9.7455,8735,0.072
8.38,8.93,448.8,18,1.46,1.76,9.7455,8735,0.069
8.36,8.94,448.7,21.4,1.6,1.74,9.939,8120,0.061
8.36,8.92,448.3,21,2.01,1.73,9.939,8120,0.071
8.38,8.94,447.4,23.7,0.39,1.74,9.939,8120,0.074
8.4,8.89,443.2,24.7,1.55,1.73,9.939,8120,0.074
8.39,8.84,442.3,23.6,1.8,1.77,9.939,8120,0.071
8.37,8.85,441.4,24.7,0.25,1.7,10.016,7825,0.065
8.38,8.93,429.4,25.8,0.31,1.77,10.016,7825,0.03
8.4,8.81,422.5,28.9,1.67,1.82,10.016,7825,0.069
8.38,8.79,423.2,31.1,1.31,1.79,10.016,7825,0.068
8.35,8.81,420.7,30,1.81,1.83,9.9895,7500,0.063
8.36,8.82,420.2,30.8,0.98,1.79,9.9895,7500,0.064
8.35,8.84,418.5,33.2,0.36,1.79,9.9895,7500,0.068
8.35,8.89,418.4,35.9,1.95,1.83,9.9895,7500,0.071
8.36,8.67,416.4,32.4,1.35,1.92,9.9895,7500,0.078
8.34,8.7,417,30.2,0.41,1.9,9.901,7480,0.069
8.35,8.74,419.9,29.9,0.32,1.85,9.901,7480,0.065
8.33,8.79,419.6,28.7,2.1,1.86,9.901,7480,0.066
8.37,8.82,416.6,30.8,0.87,1.9,9.901,7480,0.072
8.36,8.64,412.9,26.7,1.74,1.88,9.901,7480,0.052
8.34,8.65,415.4,26.1,2.09,1.89,9.8555,7165,0.055
8.36,8.72,414.6,26.5,2.34,1.86,9.8555,7165,0.056
8.34,8.79,416.4,26.3,0.25,1.91,9.8555,7165,0.005
8.35,8.81,413.5,25.8,0.46,1.86,9.8555,7165,0.057
8.35,8.78,414.9,24,0.3,1.88,9.8555,7165,0.058
8.36,8.76,414.8,24.9,2.34,1.95,9.8555,7165,0.053
8.33,8.75,416.6,24.8,2.01,0.05,9.9555,6340,0.054
8.33,8.78,417,24.5,1.9,1.9,9.9555,6340,0.055
8.33,8.74,416.6,24.8,0.25,1.88,9.9555,6340,0.062
8.32,8.77,417.2,26.2,0.49,1.94,9.9555,6340,0.066
8.33,8.75,416.8,29.4,2.24,2,9.9555,6340,0.072
8.33,8.72,416.5,28.5,0.26,1.92,10.1845,5560,0.056
8.35,8.72,416,29.3,0.25,1.97,10.1845,5560,0.055
8.35,8.7,415.1,32.3,0.25,1.9,10.1845,5560,0.059
8.34,8.59,414.1,38.2,0.25,1.9,10.3525,6060,0.057
8.3,8.48,411.8,50,2.57,1.96,10.3525,6060,0.073
8.29,8.44,412.5,50.4,0.27,2,10.3525,6060,0.059
8.28,8.44,414.8,46.5,2.82,2.06,10.3525,6060,0.133
8.29,8.37,416.7,58.1,0.73,2.1,10.3525,6060,0.095
8.24,8.33,417.3,51.4,1.2,2.06,10.5755,6740,0.074
8.27,8.17,415.6,46.5,0.75,2.03,10.5755,6740,0.075
8.26,8.07,408.8,40.6,0.83,1.99,10.5755,6740,0.069
8.28,8.23,413.5,27.9,2.5,1.97,10.82,7420,0.058
8.27,8.2,415.2,25.9,2.34,2.02,10.82,7420,0.059
8.25,8.28,418.9,24.5,2.45,1.95,11.0665,9065,0.056
8.28,8.29,418.1,24.4,2.48,1.93,11.0665,9065,0.054
8.26,8.37,419.7,25.1,2.3,1.91,11.0665,9065,0.056
8.29,8.48,419.2,28,2.72,1.92,11.0665,9065,0.055
8.32,8.39,417.3,25.4,2.2,1.92,11.0665,9065,0.055
8.32,8.36,417.5,35.2,2.36,1.93,11.0665,9065,0.06
8.29,8.39,416.7,25.3,1.9,1.91,11.207,9145,0.056
8.29,8.39,417.8,25.7,1.75,1.91,11.207,9145,0.054
8.29,8.39,415.2,25.7,2.48,1.9,11.207,9145,0.056
8.32,8.4,413.9,26,2.39,1.93,11.207,9145,0.052
8.33,8.22,410.4,32,2.39,1.93,11.207,9145,0.052
8.31,8.18,405.4,27.1,2.1,1.92,11.231,8035,0.054
8.28,8.14,401.4,27.3,2.36,1.97,11.231,8035,0.054
8.29,8.15,397.2,33.9,2.81,1.93,11.231,8035,0.053
8.3,8.09,393.1,35.3,2.47,1.97,11.231,8035,0.054
8.3,7.77,382.9,43.2,2.64,2,11.231,8035,0.055
8.3,7.77,382.9,43.2,2.65,1.98,11.231,8035,0.053
8.29,7.78,381.4,48.1,2.58,2.03,11.177,7260,0.057
8.28,7.82,379.4,40,2.18,2.07,11.177,7260,0.058
8.26,7.89,379,42.2,2.82,2.05,11.177,7260,0.055
8.29,7.91,376.4,43.8,2.33,2.04,11.177,7260,0.056
8.3,7.77,373.4,45.8,2.8,2.07,11.177,7260,0.055
8.27,7.73,374,46.4,2.41,2.06,11.177,7260,0.056
8.26,7.74,372.8,42.8,2.3,2.06,11.083,7210,0.055
8.27,7.78,373.4,39.9,2.82,2.1,11.083,7210,0.053
8.25,7.9,372.5,47,2.74,2.11,11.083,7210,0.06
8.26,7.94,371.6,42.4,2.56,2.11,11.083,7210,0.057
8.24,7.98,370.8,40.3,3.03,2.14,11.083,7210,0.056
8.25,7.98,368.8,42.2,2.98,2.12,11.083,7210,0.055
8.25,7.97,368,36,2.77,2.1,10.9635,7305,0.053
8.25,7.95,365.1,41.8,2.42,2.12,10.9635,7305,0.058
8.26,7.96,365.4,48.2,2.62,2.12,10.9635,7305,0.06
7.91,8.3,366.2,134.2,3,2.34,10.9635,7305,0.119
7.89,8.16,364.6,36.6,2.23,2.11,10.9635,7305,0.061
7.9,8.21,367,34.8,2.56,2.08,10.82,7185,0.06
7.9,8.38,368.2,40.8,2.27,2.07,10.82,7185,0.058
7.94,8.26,369.9,35.1,2.24,2.08,10.82,7185,0.064
7.93,8.29,370.1,35.8,2.36,2.04,10.82,7185,0.056
7.93,8.16,370,36.1,2.38,2.06,10.82,7185,0.055
7.92,8.24,372,31,2.08,2.03,10.707,7420,0.056
7.93,8.29,372.5,30.6,1.92,2,10.707,7420,0.055
7.93,8.36,375,31.4,2.11,2.05,10.707,7420,0.053
7.95,8.44,373.9,32.5,2,2.03,10.707,7420,0.052
8,8.31,372.2,27.8,2.31,2.01,10.707,7420,0.053
7.96,8.15,372.3,29,2.1,2,10.707,7420,0.051
7.98,8.21,376,27.7,2.23,2,10.6635,7465,0.051
7.98,8.24,377.2,26,1.97,2.01,10.6635,7465,0.052
8,8.35,378.5,28.4,2.22,2,10.6635,7465,0.05
8.02,8.17,376.2,26.4,1.91,2.03,10.6635,7465,0.049
8.01,8.1,376.6,22.5,2.3,2.04,10.6635,7465,0.051
8.01,8.01,378.4,21.8,1.91,1.97,10.645,7225,0.046
8,8.05,380.4,22,2.03,2,10.645,7225,0.05
8,8.13,380.6,21.8,2.28,1.97,10.645,7225,0.047
8,8.2,381.2,21.8,2.03,1.94,10.645,7225,0.049
8,8.22,380.9,19.1,2.28,1.95,10.645,7225,0.049
8,8.23,381.1,20.9,2.2,1.96,10.645,7225,0.048
8,8.24,380.8,21.7,2.01,1.91,10.61,7170,0.049
7.99,8.24,381.4,20.1,1.78,1.92,10.61,7170,0.047
7.99,8.25,381.1,21.7,2.16,1.9,10.61,7170,0.049
8.05,8.37,383.8,21,2.04,1.93,10.61,7170,0.048
8.04,8.38,383.1,22.5,2.15,1.99,10.61,7170,0.049
8.02,8.29,385.3,19.8,1.87,1.92,10.61,7170,0.049
7.98,8.32,386.7,22.1,1.82,1.94,10.67,7155,0.049
7.99,8.3,388.1,21.1,2.13,1.9,10.67,7155,0.048
7.99,8.32,388.1,24,1.99,1.91,10.67,7155,0.046
8,8.44,388.4,22.5,2.14,1.96,10.67,7155,0.047
8.02,8.36,388.6,20.6,2.31,1.91,10.67,7155,0.048
8,8.25,387,22.4,2.34,1.94,10.67,7155,0.044
7.99,8.26,388.3,23.1,2,1.94,10.8425,7490,0.048
7.99,8.29,389.6,21.1,1.94,1.88,10.8425,7490,0.049
7.99,8.36,389.5,25,2.08,1.91,10.8425,7490,0.046
8.01,8.45,387.7,22.8,2,1.94,10.8425,7490,0.049
8.04,8.42,387.4,24.7,2.39,1.96,10.8425,7490,0.046
8.03,8.4,387.7,24.9,2.21,1.94,10.8425,7490,0.049
8.03,8.45,386.8,26.4,2.11,1.96,11.05,8020,0.049
8.01,8.45,386.7,26.2,2.17,1.96,11.05,8020,0.048
8.01,8.39,386.5,25,2.11,1.99,11.05,8020,0.05
8,8.45,385.6,25.7,2.41,1.96,11.05,8020,0.052
8.02,8.43,385.4,25.2,2.01,1.99,11.05,8020,0.053
8.01,8.37,385.7,28.4,1.9,1.96,11.05,8020,0.054
8,8.35,385.5,28.5,2.01,1.97,11.275,8205,0.053
7.99,8.31,386.2,28.6,2.02,1.94,11.275,8205,0.054
7.97,8.28,387.5,29.4,2.22,1.98,11.275,8205,0.053
7.98,8.29,386.5,30.5,1.68,1.98,11.275,8205,0.055
7.97,8.31,387.1,29.6,1.89,2,11.275,8205,0.058
7.97,8.28,388.6,30.2,2.21,1.99,11.275,8205,0.058
7.96,8.26,388.9,30.7,2.06,2.06,11.445,8015,0.058
7.95,8.25,388.8,30.8,1.73,1.97,11.445,8015,0.061
7.94,8.23,390.4,28.7,2.31,2.02,11.445,8015,0.057
7.95,8.22,391.8,31.9,1.89,1.99,11.445,8015,0.059
7.94,8.2,392.6,30.6,1.67,2,11.445,8015,0.06
7.93,8.19,392.4,29.9,2.08,2.01,11.445,8015,0.051
7.94,8.2,392,31.4,1.87,2,11.54,7835,0.056
7.93,8.18,390,34.6,2.11,2.02,11.54,7835,0.06
7.92,8.17,386.9,35.7,2.18,2.06,11.54,7835,0.059
7.92,8.17,384.4,38.7,2.01,2.06,11.54,7835,0.066
7.93,8.13,380.5,41.9,2.79,2.1,11.54,7835,0.066
7.91,8.02,377.4,43.4,2.43,2.08,11.54,7835,0.067
7.9,7.88,373.4,45.7,2.59,2.14,11.535,7100,0.068
7.88,7.77,372.1,43.1,2.4,2.15,11.535,7100,0.067
7.83,7.68,373.5,49,2.67,2.17,11.535,7100,0.067
7.59,8.14,374.3,49.3,1.51,2.21,11.535,7100,0.066
7.87,7.49,369.4,49.2,1.84,2.23,11.535,7100,0.062
7.86,7.48,368.1,45.5,1.88,2.33,11.535,7100,0.065
7.86,7.5,369.8,44,2.18,2.19,11.49,7535,0.067
7.84,7.54,375.4,37.4,1.25,2.2,11.49,7535,0.061
7.9,7.65,377.8,38.1,2.24,2.14,11.49,7535,0.056
7.88,7.68,377.3,37.9,2.5,2.14,11.49,7535,0.054
7.9,7.71,377.8,34,1.95,2.11,11.44,7875,0.058
7.89,7.74,379.3,33.2,2.15,2.13,11.44,7875,0.055
7.91,7.73,379.7,31.1,2.48,2.05,11.44,7875,0.053
7.91,7.79,379.9,30.2,2.32,2.14,11.44,7875,0.055
7.91,7.88,378.5,32.1,2.11,2.12,11.355,7765,0.058
7.92,7.93,378.7,29.9,1.73,2.11,11.355,7765,0.071
7.94,7.98,379.7,34.4,1.92,2.13,11.355,7765,0.061
7.94,7.96,378.8,33.4,1.78,2.18,11.355,7765,0.056
7.95,7.94,381.2,48.8,2.26,2.23,11.355,7765,0.071
7.91,8,383.3,32.6,1.67,2.16,11.23,7630,0.057
7.9,8.12,384.1,33.3,1.93,2.16,11.23,7630,0.058
7.93,8.08,384.4,32.9,1.92,2.18,11.23,7630,0.057
7.96,8.1,383.5,31.1,1.93,2.15,11.23,7630,0.054
7.95,8.11,383.5,30.6,2.14,2.14,11.23,7630,0.054
7.94,8.21,382.4,28.2,1.82,2.13,11.145,7565,0.054
7.95,8.27,382.2,29.5,1.58,2.21,11.145,7565,0.019
7.99,8.34,381.6,30.4,1.84,2.17,11.145,7565,0.056
7.99,8.28,378.5,29.4,2.13,2.16,11.145,7565,0.054
7.99,8.22,377.9,25.7,1.87,2.16,11.145,7565,0.052
8.02,8.45,379.5,26.6,1.5,2.13,11.07,7420,0.053
8.01,8.42,379.7,28.9,1.6,2.14,11.07,7420,0.051
8.01,8.44,379.8,30.8,2.04,2.13,11.04,6755,0.052
8,8.43,380.4,29.5,1.92,2.15,11.04,6755,0.052
8.01,8.49,380.5,28.9,2.1,2.2,11.04,6755,0.051
8.01,8.48,382.4,29,1.67,2.17,11.04,6755,0.054
8.01,8.4,381,29.2,1.7,2.2,11.04,6755,0.053
8.01,8.38,381.8,29.1,1.76,2.19,11.015,6600,0.052
8.03,8.41,393.9,30.4,2.08,2.15,11.015,6600,0.049
8.01,8.37,381.3,28.4,1.76,2.21,11.015,6600,0.062
8.05,8.43,382.4,27.5,1.72,2.21,11.015,6600,0.06
8.06,8.37,383.3,29.5,1.75,2.2,11.015,6600,0.057
8.02,8.35,387.5,29.3,1.71,2.13,10.97,5570,0.055
8.03,8.43,385,28.8,2.1,2.13,10.97,5570,0.053
8.05,8.45,0.2,30.4,1.4,2.15,10.97,5570,0.053
8.01,8.33,1.1,27.8,2.04,2.18,10.97,5570,0.051
8.01,8.28,0.7,27.4,1.74,2.17,10.92,5415,0.053
8,8.25,1.2,28.9,1.92,2.19,10.92,5415,0.055
8,8.31,1.2,29,2.13,2.17,10.92,5415,0.053
7.99,8.26,363.4,27.5,2.01,2.17,10.92,5415,0.051
7.98,8.11,362.6,29.2,1.97,2.17,10.92,5415,0.053
7.96,8.12,0.3,26.9,1.78,2.17,10.99,6335,0.055
7.97,8.23,0.3,27.2,2.18,2.26,10.99,6335,0.053
8,8.17,0.3,26.7,2.2,2.21,10.99,6335,0.054
8,8.12,0.4,27.3,2.07,2.19,10.99,6335,0.054
7.98,8.06,0.4,29,2.18,2.21,10.99,6335,0.054
7.95,7.99,0.4,26.6,1.89,2.16,11.21,7565,0.055
7.94,8.02,0.4,28.7,1.97,2.18,11.21,7565,0.053
7.97,8.13,0.4,25.8,1.96,2.2,11.21,7565,0.056
7.98,8.15,0.4,26.8,1.99,2.23,11.21,7565,0.054
7.98,8.12,0.4,28.1,1.8,2.16,11.21,7565,0.056
7.95,8.08,0.4,24.5,1.95,2.17,11.52,8560,0.053
7.95,8.18,0.4,25.4,1.93,2.16,11.52,8560,0.057
8,8.24,0.4,27.5,2.29,2.17,11.52,8560,0.058
8.01,8.18,0.4,25.2,1.7,2.16,11.52,8560,0.052
8,8.28,0.4,25.9,1.96,2.13,11.81,9820,0.054
8.13,8.13,388.2,28.2,1.78,2.09,11.975,9510,0.057
7.94,8.21,387,30.1,2.15,2.08,11.975,9510,0.056
7.91,8.16,386,28.7,1.52,2.06,11.975,9510,0.055
7.89,8.16,384.6,27.6,1.28,2.08,12.1,8815,0.054
7.9,8.15,382.8,27.8,1.95,2.04,12.1,8815,0.053
7.9,8.18,380.6,29.3,1.87,2.05,12.1,8815,0.054
7.9,8.14,378.4,31.8,1.9,2.1,12.1,8815,0.053
7.94,8.1,375.8,32.3,1.82,2.08,12.1,8815,0.054
7.91,8.07,373.4,29.6,1.71,2.08,12.1,8815,0.053
7.89,8.1,371.6,30.9,2.07,2.03,12.145,8550,0.057
7.88,8.11,370.5,31,1.68,2.08,12.145,8550,0.054
7.88,8.12,369.7,32.3,1.9,2.03,12.145,8550,0.054
7.9,8.11,370.1,32.2,1.64,2.09,12.145,8550,0.052
7.93,8.14,370.1,29.6,1.58,2.13,12.145,8550,0.052
7.9,8.15,370.3,29.5,1.95,2.06,12.145,8550,0.052
7.9,8.12,371.4,30,1.88,2.05,12.13,8140,0.051
7.9,8.15,373.1,30.2,1.4,2.02,12.13,8140,0.051
7.9,8.2,374.7,29.2,1.83,2.03,12.13,8140,0.05
7.9,8.18,376.5,30.4,1.54,2.04,12.13,8140,0.053
7.94,8.08,377.3,29.4,1.32,2.04,12.13,8140,0.051
7.9,8.07,379.1,27.9,1.51,2.05,12.13,8140,0.049
7.9,8.08,380.8,28.4,1.35,2,12.07,6860,0.048
7.89,8.05,382.8,26.3,1.44,2.03,12.07,6860,0.049
7.88,8.08,385.1,26.8,1.48,2.06,12.07,6860,0.05
7.9,8.07,386.9,25.7,1.59,2.03,12.07,6860,0.054
7.91,8.01,387.7,27.3,1.7,2.04,12.07,6860,0.05
7.92,8.02,388.1,25.6,1.7,2.03,12.07,6860,0.05
7.91,8.04,389.1,26,1.47,2.04,11.98,6430,0.054
7.89,8.06,389.5,26.8,1.26,2.02,11.98,6430,0.049
7.9,8.07,391,29.6,1.51,2.04,11.98,6430,0.052
7.9,8.18,391.8,28.2,1.55,2.03,11.935,6405,0.053
7.91,8.23,391.9,29.5,1.47,2.04,11.935,6405,0.053
7.44,8.28,392,26.7,1.45,2.02,11.935,6405,0.053
7.93,8.18,390.3,24.7,1.35,1.99,11.935,6405,0.051
7.92,8.21,389.4,24.6,1.6,2.04,11.895,6715,0.047
7.9,8.24,388.7,25.6,1.53,2.02,11.895,6715,0.051
7.92,8.24,387.4,25.7,1.23,2.03,11.895,6715,0.05
7.96,8.18,386.6,25.3,1.38,2.02,11.895,6715,0.049
7.95,8.12,385.9,25.9,1.4,2.05,11.895,6715,0.051
7.92,8.18,386.7,25.2,1.17,2.03,11.85,6685,0.051
7.92,8.19,386.2,25.5,1.52,2,11.85,6685,0.05
7.93,8.17,385.7,26.5,1.18,2.04,11.85,6685,0.048
7.95,8.11,385,24.6,1.43,2.05,11.85,6685,0.05
7.95,8.04,384.4,26.4,1.44,2.07,11.85,6685,0.049
7.9,8.1,387.2,26.4,1.31,2.08,11.79,6505,0.05
7.89,8.01,388.2,25.8,1.58,2.1,11.79,6505,0.05
7.89,8.02,388.1,24.5,1.86,2.1,11.79,6505,0.05
7.9,7.97,387.6,24.2,1.6,2.1,11.79,6505,0.054
7.88,7.97,388.3,23.2,1.33,2.12,11.79,6505,0.05
7.86,7.94,390,24.4,1.41,2.05,11.705,6420,0.054
7.87,7.94,390.6,26.1,1.78,2.08,11.705,6420,0.053
7.89,8.03,391,26.9,1.44,1.98,11.705,6420,0.055
7.89,8,391.7,24.6,1.47,1.99,11.705,6420,0.053
7.89,7.97,391.8,25.3,1.9,1.99,11.705,6420,0.052
7.89,8,391.5,25.8,1.4,1.94,11.605,6215,0.051
7.88,8.04,391.8,26.5,1.49,1.97,11.605,6215,0.054
8.21,8.08,392.5,28.8,1.92,2,11.605,6215,0.057
7.95,8.16,392,24.7,1.33,1.87,11.605,6215,0.057
7.91,8.05,391.4,27.8,1.34,1.96,11.605,6215,0.054
7.9,8.02,391.7,26.5,1.77,1.96,11.675,6325,0.054
7.89,8.07,392.7,26,1.88,1.96,11.675,6325,0.056
7.91,8.1,396,28.4,1.83,1.91,11.835,7085,0.055
7.91,8.04,399,27.8,1.81,1.93,12.01,7815,0.056
7.93,8.09,400.5,28.7,2.23,1.92,12.01,7815,0.053
7.95,8.04,400,27.6,1.65,1.91,12.01,7815,0.051
7.93,7.96,400.4,25.6,1.96,1.9,12.01,7815,0.052
7.92,7.9,400.2,26.1,1.56,1.93,12.125,7770,0.052
7.9,7.88,400.1,28.8,2.05,1.91,12.125,7770,0.054
7.91,7.92,399.7,27.8,1.68,1.93,12.125,7770,0.052
7.91,7.93,399.3,25,2.04,1.91,12.125,7770,0.054
7.9,7.81,398.1,26.5,2,1.94,12.125,7770,0.051
7.89,7.8,396.8,26.3,2.11,1.92,12.29,7335,0.052
7.88,7.81,396.6,26,1.96,1.91,12.29,7335,0.056
7.88,7.77,396.4,28.8,1.93,1.92,12.29,7335,0.054
7.9,7.8,394.7,34.5,1.69,1.91,12.29,7335,0.052
7.9,7.77,390.9,34,1.93,1.98,12.29,7335,0.057
7.9,7.67,386.6,40.5,2.23,1.97,12.29,7335,0.058
7.87,7.59,382.5,47.8,2.28,1.97,12.57,5220,0.064
7.84,7.51,375.6,61.9,1.88,2.04,12.57,5220,0.078
7.84,7.39,370.6,66.7,2.66,2.05,12.57,5220,0.086
7.86,7.39,369.6,62.8,2.04,2.02,12.57,5220,0.08
7.87,7.39,368.8,53.7,2.41,2.06,12.57,5220,0.081
7.85,7.28,367.1,55.1,1.91,2,12.57,5220,0.071
7.82,7.22,365.8,52.4,2.15,2.05,12.655,5025,0.071
7.79,7.16,363.1,52.8,2.15,2.05,12.655,5025,0.076
7.75,6.94,358.1,54.1,2.66,2.1,12.655,5025,0.086
7.76,6.67,356.2,61,2.71,2.08,12.655,5025,0.089
7.74,6.46,353.6,66.6,2.55,2.11,12.655,5025,0.094
7.72,6.34,349.2,87.1,3.26,2.15,12.54,6105,0.11
7.71,6.32,344.1,89.3,2.78,2.17,12.54,6105,0.109
7.71,6.35,341,95,3.41,2.18,12.54,6105,0.127
7.71,6.45,340.1,97.2,2.83,2.19,12.54,6105,0.123
7.72,6.43,338.8,100.4,3.27,2.15,12.54,6105,0.115
